x,y,is_goal,Assisted,IndividualPlay,RegularPlay,LeftFoot,RightFoot,FromCorner,FirstTouch,Head,BigChance,SetPiece,Volley,FastBreak,ThrowinSetPiece,Penalty,OneOnOne,KeyPass,OtherBodyPart,shot_distance,period_FirstHalf,period_SecondHalf,Zone_Back,Zone_Center,Zone_Left,Zone_Right
77.7,42.3,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,23.591947778850308,True,False,False,True,False,False
93.1,35.6,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,15.967780058605518,True,False,False,True,False,False
85.1,36.1,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,20.376947759662144,True,False,False,True,False,False
86.2,41.0,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,16.475436261295176,True,False,False,True,False,False
95.3,46.9,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,5.630275304103702,True,False,False,True,False,False
79.4,66.4,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,26.330970358116314,True,False,False,True,False,False
80.6,47.6,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,19.547889911701475,True,False,False,True,False,False
96.6,49.6,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,3.4234485537247434,True,False,False,True,False,False
87.2,35.8,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,19.117531221368516,True,False,False,True,False,False
82.0,73.6,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,29.680970334542632,True,False,False,True,False,False
83.0,62.0,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,20.808652046684813,True,False,False,True,False,False
80.5,70.9,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,28.584261403786527,True,False,False,True,False,False
92.3,41.3,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,11.618089343777664,True,False,False,True,False,False
95.1,32.6,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,18.076780686836912,True,False,False,True,False,False
95.1,60.8,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,11.859595271340417,False,True,False,True,False,False
91.8,51.5,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,False,8.336066218546975,False,True,False,True,False,False
93.7,69.2,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,20.207176942858695,False,True,False,True,False,False
87.0,70.5,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,24.27447218787671,False,True,False,True,False,False
89.9,65.8,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,18.752333188166208,True,False,False,True,False,False
79.6,32.4,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,26.942902590478262,True,False,False,True,False,False
85.1,71.2,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,25.912352266824414,True,False,False,True,False,False
80.0,25.6,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,31.549326458737593,True,False,False,True,False,False
88.3,39.2,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,15.92262541165872,True,False,False,True,False,False
90.2,61.7,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,15.262044423995103,True,False,False,True,False,False
87.9,69.2,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,22.694713040706198,True,False,False,True,False,False
85.6,35.0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,20.79326814139615,True,False,False,True,False,False
90.5,52.3,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,9.774456506629921,True,False,False,True,False,False
90.7,34.9,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,17.7341478509682,True,False,False,True,False,False
88.9,53.7,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,11.700427342623,True,False,False,True,False,False
82.3,53.6,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,18.062391868188445,False,True,False,True,False,False
84.6,37.6,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,19.77169694285243,False,True,False,True,False,False
76.5,63.6,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,27.151611370229944,False,True,False,True,False,False
94.4,30.5,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,20.288173895153797,False,True,False,True,False,False
86.2,61.1,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,17.71016657177453,False,True,False,True,False,False
96.9,45.2,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,5.714017850864655,False,True,False,True,False,False
93.7,29.4,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,21.541819793137254,False,True,False,True,False,False
80.7,25.5,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,31.188780033851916,False,True,False,True,False,False
88.9,21.5,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,30.585290582239036,False,True,False,True,False,False
95.8,51.4,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,4.427188724235734,False,True,False,True,False,False
91.7,50.9,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,8.348652585896719,False,True,False,True,False,False
87.4,38.5,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,17.059015211904814,False,True,False,True,False,False
86.4,33.5,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,21.38246945514011,True,False,False,True,False,False
96.4,58.7,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,9.41541289588513,False,True,False,True,False,False
95.1,44.6,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,7.2917761896536595,False,True,False,True,False,False
89.9,66.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,18.921152184790436,False,True,False,True,False,False
95.5,32.8,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,17.778920102188437,True,False,False,True,False,False
80.8,50.9,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,19.22108217556962,True,False,False,True,False,False
84.7,52.4,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,15.487091398968365,True,False,False,True,False,False
86.2,58.4,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,16.15549442140351,True,False,False,True,False,False
89.9,43.1,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,12.231925441237772,True,False,False,True,False,False
75.6,69.7,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,31.360006377550377,True,False,False,True,False,False
72.8,47.7,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,27.297069439776866,True,False,False,True,False,False
93.9,53.6,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,7.083078426785908,False,True,False,True,False,False
88.6,69.2,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,22.32935287911408,False,True,False,True,False,False
89.3,46.0,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,11.423221962301183,False,True,False,True,False,False
91.1,37.8,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,15.101324445226657,False,True,False,True,False,False
86.3,54.5,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,14.420124826089408,False,True,False,True,False,False
73.6,44.9,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,26.88810145770802,False,True,False,True,False,False
89.4,56.6,False,True,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,12.48679302303037,True,False,False,True,False,False
85.3,50.9,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,14.727525250360296,False,True,False,True,False,False
81.3,48.1,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,18.79627622695517,False,True,False,True,False,False
96.2,43.9,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,7.1867934435323795,True,False,False,True,False,False
76.7,37.9,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,26.254523419784256,True,False,False,True,False,False
84.4,49.5,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,15.6080107637072,True,False,False,True,False,False
97.0,31.6,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,18.64296113818832,True,False,False,True,False,False
68.8,30.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,36.79252641502075,True,False,False,True,False,False
82.5,61.5,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,20.940391591371924,True,False,False,True,False,False
